"Date","Exercise","Sets","Reps","Weight","isWarmup","Note"
"2018-09-16","V-Bar Pulldown",1,3,170,"",""
"2018-09-16","Dumbbell Skullcrusher",1,4,35,"",""
"2018-09-16","Dumbbell Skullcrusher",1,4,35,"",""
"2018-09-16","Dumbbell Skullcrusher",1,4,35,"",""
"2018-09-16","Dumbbell Skullcrusher",1,4,35,"",""
"2018-09-16","Dumbbell Skullcrusher",1,4,35,"",""
"2018-09-16","V-Bar Pullup",1,6,0,"",""
"2018-09-16","V-Bar Pullup",1,6,0,"",""
"2018-09-16","V-Bar Pullup",1,4,0,"",""
"2018-09-16","V-Bar Pullup",1,6,0,"",""
"2018-09-15","Barbell Incline Bench Press",1,4,155,"",""
"2018-09-15","Barbell Incline Bench Press",1,4,155,"",""
"2018-09-15","Barbell Incline Bench Press",1,4,155,"",""
"2018-09-15","Barbell Incline Bench Press",1,4,155,"",""
"2018-09-15","Barbell Incline Bench Press",1,4,155,"",""
"2018-09-15","Dumbbell Romanian Deadlift",1,8,30,"",""
"2018-09-15","Dumbbell Romanian Deadlift",1,8,30,"",""
"2018-09-15","Dumbbell Romanian Deadlift",1,8,30,"",""
"2018-09-15","Dumbbell Romanian Deadlift",1,8,30,"",""
"2018-09-15","Dumbbell Incline Fly",1,6,30,"",""
"2018-09-15","Dumbbell Incline Fly",1,6,30,"",""
"2018-09-15","Dumbbell Incline Fly",1,6,30,"",""
"2018-09-15","Dumbbell Incline Fly",1,6,30,"",""
"2018-09-15","Dumbbell Pullover",1,8,60,"",""
"2018-09-15","Dumbbell Pullover",1,8,60,"",""
"2018-09-15","Dumbbell Pullover",1,8,60,"",""
"2018-09-15","Dumbbell Pullover",1,8,60,"",""
"2018-09-15","Bicycle Crunch",1,20,0,"",""
"2018-09-15","Bicycle Crunch",1,20,0,"",""
"2018-09-15","Bicycle Crunch",1,20,0,"",""
"2018-09-09","Pull Up",1,10,0,"",""
"2018-09-09","Pull Up",1,10,0,"",""
"2018-09-09","Pull Up",1,10,0,"",""
"2018-09-09","Pull Up",1,10,0,"",""
"2018-09-09","Dumbbell Incline Bench Press",1,12,60,"",""
"2018-09-09","Dumbbell Incline Bench Press",1,12,60,"",""
"2018-09-09","Dumbbell Incline Bench Press",1,12,60,"",""
"2018-09-09","Machine Bench Press",1,6,120,"",""
"2018-09-09","Machine Bench Press",1,6,150,"",""
"2018-09-09","Machine Bench Press",1,6,150,"",""
"2018-09-09","Machine Bench Press",1,6,150,"",""
"2018-09-09","Machine Bench Press",1,6,150,"",""
"2018-09-09","Landmine Row",1,15,100,"",""
"2018-09-09","Landmine Row",1,15,100,"",""
"2018-09-09","Landmine Row",1,15,100,"",""
"2018-09-09","Russian Twist",1,20,25,"",""
"2018-09-09","Russian Twist",1,20,25,"",""
"2018-09-09","Russian Twist",1,20,25,"",""
"2018-09-08","Arnold Dumbbell Press",1,6,35,"",""
"2018-09-08","Arnold Dumbbell Press",1,6,35,"",""
"2018-09-08","Arnold Dumbbell Press",1,6,35,"",""
"2018-09-08","Arnold Dumbbell Press",1,6,35,"",""
"2018-09-08","Barbell Curl",1,5,45,"",""
"2018-09-08","Reverse Barbell Curl",1,5,40,"",""
"2018-09-08","Reverse Barbell Curl",1,5,40,"",""
"2018-09-08","Reverse Barbell Curl",1,5,40,"",""
"2018-09-08","Reverse Barbell Curl",1,5,40,"",""
"2018-09-08","Reverse Barbell Curl",1,5,40,"",""
"2018-09-08","Hammer Curls",1,12,30,"",""
"2018-09-08","Hammer Curls",1,12,30,"",""
"2018-09-08","Hammer Curls",1,12,30,"",""
"2018-09-08","Hammer Curls",1,12,30,"",""
"2018-09-03","Stability Ball Hyperextension",1,12,0,"",""
"2018-09-03","Stability Ball Hyperextension",1,12,0,"",""
"2018-09-03","Scissor Crossover Kick",1,25,0,"",""
"2018-09-03","Scissor Crossover Kick",1,25,0,"",""
"2018-09-03","Dumbbell Row",1,12,60,"",""
"2018-09-03","Dumbbell Bent Over Row",1,12,40,"",""
"2018-09-03","Dumbbell Bent Over Row",1,12,40,"",""
"2018-09-03","Dumbbell Bent Over Row",1,12,40,"",""
"2018-09-03","Dumbbell Bent Over Row",1,12,40,"",""
"2018-09-03","Hanging Leg Raise",1,7,0,"",""
"2018-09-03","Hanging Leg Raise",1,7,0,"",""
"2018-09-03","Hanging Leg Raise",1,7,0,"",""
"2018-09-02","Seated Barbell Shoulder Press",1,6,115,"",""
"2018-09-02","Seated Barbell Shoulder Press",1,8,115,"",""
"2018-09-02","Seated Barbell Shoulder Press",1,8,115,"",""
"2018-09-02","Seated Barbell Shoulder Press",1,8,115,"",""
"2018-09-02","Seated Dumbbell Curl",1,8,30,"",""
"2018-09-02","Seated Dumbbell Curl",1,8,30,"",""
"2018-09-02","Seated Dumbbell Curl",1,8,30,"",""
"2018-09-02","Seated Dumbbell Curl",1,8,30,"",""
"2018-09-02","Tricep Pushdown",1,10,110,"",""
"2018-09-02","Tricep Pushdown",1,10,110,"",""
"2018-09-02","Tricep Pushdown",1,10,110,"",""
"2018-09-02","Single Arm Dumbbell Triceps Extension",1,10,25,"",""
"2018-09-02","Single Arm Dumbbell Triceps Extension",1,10,25,"",""
"2018-09-02","Single Arm Dumbbell Triceps Extension",1,10,25,"",""
"2018-09-02","Dumbbell Front Raise",1,12,20,"",""
"2018-09-02","Dumbbell Front Raise",1,12,20,"",""
"2018-09-02","Dumbbell Front Raise",1,12,20,"",""
"2018-08-26","Barbell Bench Press",1,10,135,true,""
"2018-08-26","Barbell Bench Press",1,5,185,true,""
"2018-08-26","Barbell Bench Press",1,3,205,"",""
"2018-08-26","Barbell Bench Press",1,2,225,"",""
"2018-08-26","Barbell Bench Press",1,2,225,"",""
"2018-08-26","Barbell Bench Press",1,2,225,"",""
"2018-08-26","Barbell Bench Press",1,2,225,"",""
"2018-08-26","Barbell Bench Press",1,2,225,"",""
"2018-08-26","Dumbbell Bicep Curl",1,10,20,"",""
"2018-08-26","Dumbbell Bicep Curl",1,10,20,"",""
"2018-08-26","Dumbbell Bicep Curl",1,10,20,"",""
"2018-08-26","Zottman Curl",1,15,15,"",""
"2018-08-26","Zottman Curl",1,15,15,"",""
"2018-08-26","Zottman Curl",1,15,15,"",""
"2018-08-26","Low Cable Chest Fly",1,15,15,"",""
"2018-08-26","Low Cable Chest Fly",1,15,20,"",""
"2018-08-26","Low Cable Chest Fly",1,14,20,"",""
"2018-08-26","Decline Push Up",1,12,0,"",""
"2018-08-26","Decline Push Up",1,12,0,"",""
"2018-08-26","Decline Push Up",1,12,0,"",""
"2018-08-26","Decline Push Up",1,12,0,"",""
"2018-08-25","Dumbbell Squat To Shoulder Press",1,10,20,"",""
"2018-08-25","Dumbbell Squat To Shoulder Press",1,10,20,"",""
"2018-08-25","Dumbbell Squat To Shoulder Press",1,10,20,"",""
"2018-08-25","Chin Up",1,10,0,"",""
"2018-08-25","Chin Up",1,10,0,"",""
"2018-08-25","Chin Up",1,10,0,"",""
"2018-08-25","Chin Up",1,7,0,"",""
"2018-08-25","Side Laterals to Front Raise",1,4,15,"",""
"2018-08-25","Side Laterals to Front Raise",1,4,15,"",""
"2018-08-25","Side Laterals to Front Raise",1,4,15,"",""
"2018-08-25","Side Laterals to Front Raise",1,4,15,"",""
"2018-08-25","Side Laterals to Front Raise",1,4,15,"",""
"2018-08-25","Dumbbell Row",1,15,65,"",""
"2018-08-25","Dumbbell Row",1,15,65,"",""
"2018-08-25","Dumbbell Row",1,15,65,"",""
"2018-08-25","Leg Pull-In",1,15,0,"",""
"2018-08-25","Leg Pull-In",1,15,0,"",""
"2018-08-19","Iron Cross",1,10,15,"",""
"2018-08-19","Iron Cross",1,10,15,"",""
"2018-08-19","Iron Cross",1,10,15,"",""
"2018-08-19","Iron Cross",1,10,15,"",""
"2018-08-19","Dumbbell Tricep Extension",1,12,20,"",""
"2018-08-19","Dumbbell Tricep Extension",1,12,20,"",""
"2018-08-19","Dumbbell Tricep Extension",1,12,20,"",""
"2018-08-19","Dumbbell Reverse Fly",1,12,25,"",""
"2018-08-19","Dumbbell Reverse Fly",1,12,25,"",""
"2018-08-19","Hanging Knee Raise",1,12,0,"",""
"2018-08-19","Hanging Knee Raise",1,12,0,"",""
"2018-08-19","Back Extensions",1,15,25,"",""
"2018-08-19","Back Extensions",1,15,25,"",""
"2018-08-19","Push Press",1,6,85,"",""
"2018-08-19","Push Press",1,6,85,"",""
"2018-08-19","Push Press",1,6,85,"",""
"2018-08-19","Push Press",1,6,85,"",""
"2018-08-19","Close-Grip Bench Press",1,6,135,"",""
"2018-08-19","Close-Grip Bench Press",1,6,135,"",""
"2018-08-19","Close-Grip Bench Press",1,6,135,"",""
"2018-08-19","Close-Grip Bench Press",1,6,135,"",""
"2018-08-18","Pull Up",1,13,0,"",""
"2018-08-18","Pull Up",1,12,0,"",""
"2018-08-18","Pull Up",1,9,0,"",""
"2018-08-18","Barbell Decline Bench Press",1,8,155,"",""
"2018-08-18","Barbell Decline Bench Press",1,8,155,"",""
"2018-08-18","Barbell Decline Bench Press",1,8,155,"",""
"2018-08-18","Dumbbell Fly",1,4,45,"",""
"2018-08-18","Dumbbell Fly",1,4,45,"",""
"2018-08-18","Dumbbell Fly",1,4,45,"",""
"2018-08-18","Dumbbell Fly",1,4,45,"",""
"2018-08-18","Single Arm Landmine Row",1,5,80,"",""
"2018-08-18","Single Arm Landmine Row",1,5,90,"",""
"2018-08-18","Single Arm Landmine Row",1,5,90,"",""
"2018-08-18","Single Arm Landmine Row",1,5,90,"",""
"2018-08-18","Single Arm Landmine Row",1,8,90,"",""
"2018-08-18","Lat Pulldown",1,5,150,"",""
"2018-08-18","Lat Pulldown",1,5,140,"",""
"2018-08-18","Lat Pulldown",1,5,140,"",""
"2018-08-18","Lat Pulldown",1,5,140,"",""
"2018-08-12","Barbell Shoulder Press",1,10,95,true,""
"2018-08-12","Barbell Shoulder Press",1,6,115,"",""
"2018-08-12","Barbell Shoulder Press",1,4,155,"",""
"2018-08-12","Barbell Shoulder Press",1,4,155,"",""
"2018-08-12","Barbell Shoulder Press",1,4,155,"",""
"2018-08-12","Barbell Curl",1,8,65,"",""
"2018-08-12","Barbell Curl",1,8,65,"",""
"2018-08-12","Barbell Curl",1,8,65,"",""
"2018-08-12","Barbell Curl",1,8,65,"",""
"2018-08-12","Barbell Curl",1,8,65,"",""
"2018-08-12","Incline Hammer Curls",1,15,20,"",""
"2018-08-12","Incline Hammer Curls",1,15,20,"",""
"2018-08-12","Incline Hammer Curls",1,15,20,"",""
"2018-08-12","Back Flies",1,10,25,"",""
"2018-08-12","Back Flies",1,10,25,"",""
"2018-08-12","Back Flies",1,10,25,"",""
"2018-08-12","Turkish Get Up",1,6,15,"",""
"2018-08-12","Turkish Get Up",1,6,15,"",""
"2018-08-12","Turkish Get Up",1,6,15,"",""
"2018-08-11","Barbell Bench Press",1,10,135,true,""
"2018-08-11","Barbell Bench Press",1,8,185,"",""
"2018-08-11","Barbell Bench Press",1,8,185,"",""
"2018-08-11","Barbell Bench Press",1,8,185,"",""
"2018-08-11","Barbell Bench Press",1,7,185,"",""
"2018-08-11","Dumbbell Decline Bench Press",1,10,60,"",""
"2018-08-11","Dumbbell Decline Bench Press",1,10,60,"",""
"2018-08-11","Dumbbell Decline Bench Press",1,10,60,"",""
"2018-08-11","Neutral Grip Pull Up",1,4,0,"",""
"2018-08-11","Neutral Grip Pull Up",1,4,0,"",""
"2018-08-11","Neutral Grip Pull Up",1,4,0,"",""
"2018-08-11","Neutral Grip Pull Up",1,4,0,"",""
"2018-08-11","Neutral Grip Pull Up",1,4,0,"",""
"2018-08-11","Inverted Row",1,10,0,"",""
"2018-08-11","Inverted Row",1,10,0,"",""
"2018-08-11","Inverted Row",1,10,0,"",""
"2018-08-05","Seated Dumbbell Rear Delt Raise",1,8,35,"",""
"2018-08-05","Seated Dumbbell Rear Delt Raise",1,8,35,"",""
"2018-08-05","Seated Dumbbell Rear Delt Raise",1,8,35,"",""
"2018-08-05","Barbell Curl",1,12,60,"",""
"2018-08-05","Barbell Curl",1,12,60,"",""
"2018-08-05","Barbell Curl",1,12,60,"",""
"2018-08-05","Single Arm Preacher Curl",1,5,25,"",""
"2018-08-05","Single Arm Preacher Curl",1,5,25,"",""
"2018-08-05","Single Arm Preacher Curl",1,5,25,"",""
"2018-08-05","Single Arm Preacher Curl",1,5,25,"",""
"2018-08-05","Single Arm Preacher Curl",1,5,25,"",""
"2018-08-05","Face Pull",1,10,60,"",""
"2018-08-05","Face Pull",1,10,60,"",""
"2018-08-05","Face Pull",1,10,60,"",""
"2018-08-04","Pull Up",1,10,0,"",""
"2018-08-04","Pull Up",1,10,0,"",""
"2018-08-04","Pull Up",1,10,0,"",""
"2018-08-04","Pull Up",1,10,0,"",""
"2018-08-04","Barbell Incline Bench Press",1,10,135,"",""
"2018-08-04","Barbell Incline Bench Press",1,10,135,"",""
"2018-08-04","Barbell Incline Bench Press",1,10,135,"",""
"2018-08-04","Barbell Incline Bench Press",1,10,135,"",""
"2018-08-04","Cable Row",1,10,145,"",""
"2018-07-28","Barbell Curl",1,10,60,"",""
"2018-07-28","Barbell Curl",1,10,60,"",""
"2018-07-28","Barbell Curl",1,10,60,"",""
"2018-07-28","Barbell Shoulder Press",1,10,95,true,""
"2018-07-28","Barbell Shoulder Press",1,5,135,"",""
"2018-07-28","Barbell Shoulder Press",1,5,135,"",""
"2018-07-28","Barbell Shoulder Press",1,5,135,"",""
"2018-07-28","Barbell Shoulder Press",1,5,135,"",""
"2018-07-28","Barbell Shoulder Press",1,5,135,"",""
"2018-07-28","Seated Triceps Press",1,12,55,"",""
"2018-07-28","Seated Triceps Press",1,12,55,"",""
"2018-07-28","Seated Triceps Press",1,12,55,"",""
"2018-07-28","Cable Lateral Raise",1,12,10,"",""
"2018-07-28","Cable Lateral Raise",1,12,10,"",""
"2018-07-28","Hammer Curls",1,15,25,"",""
"2018-07-28","Hammer Curls",1,15,25,"",""
"2018-07-28","Hammer Curls",1,15,25,"",""
"2018-07-22","Barbell Shoulder Press",1,10,95,true,""
"2018-07-22","Barbell Shoulder Press",1,8,135,"",""
"2018-07-22","Barbell Shoulder Press",1,8,135,"",""
"2018-07-22","Barbell Shoulder Press",1,8,135,"",""
"2018-07-22","Barbell Shoulder Press",1,8,135,"",""
"2018-07-22","Barbell Curl",1,8,70,"",""
"2018-07-22","Barbell Curl",1,8,70,"",""
"2018-07-22","Barbell Curl",1,8,70,"",""
"2018-07-22","Dumbbell Kickbacks",1,10,20,"",""
"2018-07-22","Dumbbell Kickbacks",1,10,20,"",""
"2018-07-22","Dumbbell Kickbacks",1,10,20,"",""
"2018-07-22","Bench Dips",1,17,0,"",""
"2018-07-22","Bench Dips",1,17,0,"",""
"2018-07-22","Bench Dips",1,17,0,"",""
"2018-07-22","Zottman Preacher Curl",1,10,15,"",""
"2018-07-22","Zottman Preacher Curl",1,10,15,"",""
"2018-07-22","Zottman Preacher Curl",1,10,15,"",""
"2018-07-22","Upright Row",1,10,75,"",""
"2018-07-22","Upright Row",1,10,75,"",""
"2018-07-22","Upright Row",1,10,75,"",""
"2018-07-22","Dumbbell Shoulder Press",1,10,40,"",""
"2018-07-22","Dumbbell Shoulder Press",1,10,40,"",""
"2018-07-22","Dumbbell Shoulder Press",1,10,40,"",""
"2018-07-21","Barbell Bench Press",1,10,135,true,""
"2018-07-21","Barbell Bench Press",1,10,165,"",""
"2018-07-21","Barbell Bench Press",1,10,165,"",""
"2018-07-21","Barbell Bench Press",1,10,165,"",""
"2018-07-21","Lat Pulldown",1,4,140,"",""
"2018-07-21","Lat Pulldown",1,4,140,"",""
"2018-07-21","Lat Pulldown",1,4,140,"",""
"2018-07-21","Lat Pulldown",1,4,140,"",""
"2018-07-15","Barbell Shoulder Press",1,10,125,"",""
"2018-07-15","Barbell Shoulder Press",1,7,135,"",""
"2018-07-15","Barbell Shoulder Press",1,5,155,"",""
"2018-07-15","Barbell Shoulder Press",1,5,155,"",""
"2018-07-15","Barbell Shoulder Press",1,5,155,"",""
"2018-07-15","Barbell Curl",1,6,70,"",""
"2018-07-15","Barbell Curl",1,7,70,"",""
"2018-07-15","Barbell Curl",1,7,70,"",""
"2018-07-15","Barbell Curl",1,7,70,"",""
"2018-07-15","Incline Dumbbell Curl",1,8,25,"",""
"2018-07-15","Incline Dumbbell Curl",1,10,25,"",""
"2018-07-15","Incline Dumbbell Curl",1,10,25,"",""
"2018-07-15","Incline Dumbbell Curl",1,10,25,"",""
"2018-07-15","Front Plate Raise",1,15,25,"",""
"2018-07-15","Front Plate Raise",1,15,25,"",""
"2018-07-15","Front Plate Raise",1,15,25,"",""
"2018-07-14","Dumbbell Row",1,10,75,"",""
"2018-07-14","Dumbbell Row",1,10,75,"",""
"2018-07-14","Dumbbell Row",1,10,75,"",""
"2018-07-14","Dumbbell Row",1,10,75,"",""
"2018-07-14","Dumbbell Bench Press",1,6,70,"",""
"2018-07-14","Dumbbell Bench Press",1,8,70,"",""
"2018-07-14","Dumbbell Bench Press",1,10,70,"",""
"2018-07-14","Bent Over Barbell Row",1,2,185,"",""
"2018-07-14","Bent Over Barbell Row",1,2,185,"",""
"2018-07-14","Bent Over Barbell Row",1,2,185,"",""
"2018-07-14","Bent Over Barbell Row",1,2,185,"",""
"2018-07-14","Bent Over Barbell Row",1,2,185,"",""
"2018-07-14","Bent Over Barbell Row",1,2,185,"",""
"2018-07-14","Bosu Ball Push Up",1,10,0,"",""
"2018-07-14","Bosu Ball Push Up",1,10,0,"",""
"2018-07-07","Back Extensions",1,15,25,"",""
"2018-07-07","Back Extensions",1,15,25,"",""
"2018-07-07","Back Extensions",1,15,25,"",""
"2018-07-07","Flutter Kicks",1,13,0,"",""
"2018-07-07","Flutter Kicks",1,13,0,"",""
"2018-07-07","Flutter Kicks",1,13,0,"",""
"2018-07-07","Barbell Shoulder Press",1,5,115,"",""
"2018-07-07","Barbell Shoulder Press",1,3,155,"",""
"2018-07-07","Barbell Shoulder Press",1,3,155,"",""
"2018-07-07","Barbell Shoulder Press",1,3,155,"",""
"2018-07-07","Barbell Shoulder Press",1,3,155,"",""
"2018-07-07","Barbell Shoulder Press",1,3,155,"",""
"2018-07-07","Barbell Shoulder Press",1,3,155,"",""
"2018-07-07","Cable Rope Tricep Extension",1,6,90,"",""
"2018-07-07","Cable Rope Tricep Extension",1,6,90,"",""
"2018-07-07","Cable Rope Tricep Extension",1,6,90,"",""
"2018-07-07","Cable Rope Tricep Extension",1,6,90,"",""
"2018-07-07","Cable Rope Tricep Extension",1,6,90,"",""
"2018-07-07","Exercise Ball Pull In",1,8,0,"",""
"2018-07-07","Exercise Ball Pull In",1,8,0,"",""
"2018-07-07","Exercise Ball Pull In",1,8,0,"",""
"2018-07-07","Exercise Ball Pull In",1,8,0,"",""
"2018-07-07","Oblique Crunch",1,11,0,"",""
"2018-07-07","Oblique Crunch",1,11,0,"",""
"2018-07-07","Oblique Crunch",1,11,0,"",""
"2018-07-07","Oblique Crunch",1,11,0,"",""
"2018-07-07","Exercise Ball Crunch",1,21,0,"",""
"2018-07-07","Exercise Ball Crunch",1,21,0,"",""
"2018-07-07","Exercise Ball Crunch",1,21,0,"",""
"2018-07-05","Concentration Curls",1,6,30,"",""
"2018-07-05","Concentration Curls",1,6,30,"",""
"2018-07-05","Concentration Curls",1,6,30,"",""
"2018-07-05","Concentration Curls",1,6,30,"",""
"2018-07-05","Concentration Curls",1,6,30,"",""
"2018-07-05","Seated Dumbbell Curl",1,10,30,"",""
"2018-07-05","Seated Dumbbell Curl",1,10,30,"",""
"2018-07-05","Seated Dumbbell Curl",1,10,30,"",""
"2018-07-05","Seated Dumbbell Curl",1,10,30,"",""
"2018-07-05","Pull Up",1,11,0,"",""
"2018-07-05","Pull Up",1,11,0,"",""
"2018-07-05","Pull Up",1,11,0,"",""
"2018-07-05","Wide Grip Lat Pulldown",1,10,130,"",""
"2018-07-05","Wide Grip Lat Pulldown",1,10,130,"",""
"2018-07-05","Wide Grip Lat Pulldown",1,10,130,"",""
"2018-07-01","Close-Grip Bench Press",1,12,95,"",""
"2018-07-01","Close-Grip Bench Press",1,12,95,"",""
"2018-07-01","Close-Grip Bench Press",1,12,95,"",""
"2018-07-01","Close-Grip Bench Press",1,12,95,"",""
"2018-07-01","Barbell Bench Press",1,8,155,"",""
"2018-07-01","Barbell Bench Press",1,8,155,"",""
"2018-07-01","Barbell Bench Press",1,8,155,"",""
"2018-07-01","Dumbbell Incline Bench Press",1,15,45,"",""
"2018-07-01","Dumbbell Incline Bench Press",1,15,45,"",""
"2018-07-01","Dumbbell Incline Bench Press",1,15,45,"",""
"2018-07-01","Dumbbell Incline Bench Press",1,15,45,"",""
"2018-06-30","Dumbbell Front Raise",1,8,20,"",""
"2018-06-30","Kettlebell Clean and Jerk",1,12,22,"",""
"2018-06-30","Kettlebell Clean and Jerk",1,12,22,"",""
"2018-06-30","Kettlebell Clean and Jerk",1,12,22,"",""
"2018-06-30","Kettlebell Clean and Jerk",1,12,22,"",""
"2018-06-30","V-Bar Pulldown",1,7,130,"",""
"2018-06-30","V-Bar Pulldown",1,8,130,"",""
"2018-06-30","V-Bar Pulldown",1,8,130,"",""
"2018-06-30","V-Bar Pulldown",1,6,130,"",""
"2018-06-30","V-Bar Pulldown",1,6,130,"",""
"2018-06-30","Cable Row",1,8,160,"",""
"2018-06-30","Cable Row",1,8,160,"",""
"2018-06-30","Cable Row",1,8,160,"",""
"2018-06-24","Dumbbell Bicep Curl",1,10,30,"",""
"2018-06-24","Dumbbell Bicep Curl",1,10,30,"",""
"2018-06-24","Dumbbell Bicep Curl",1,10,30,"",""
"2018-06-24","Dumbbell Bicep Curl",1,10,30,"",""
"2018-06-24","Dumbbell Pullover",1,10,55,"",""
"2018-06-24","Dumbbell Pullover",1,10,55,"",""
"2018-06-24","Dumbbell Pullover",1,10,55,"",""
"2018-06-24","Dumbbell Fly",1,8,40,"",""
"2018-06-24","Dumbbell Fly",1,8,40,"",""
"2018-06-24","Dumbbell Fly",1,8,40,"",""
"2018-06-24","Dumbbell Fly",1,8,40,"",""
"2018-06-24","Dumbbell Fly",1,8,40,"",""
"2018-06-24","Hammer Curls",1,3,40,"",""
"2018-06-24","Hammer Curls",1,3,40,"",""
"2018-06-24","Hammer Curls",1,3,40,"",""
"2018-06-24","Hammer Curls",1,3,40,"",""
"2018-06-24","Hammer Curls",1,3,40,"",""
"2018-06-24","Hammer Curls",1,3,40,"",""
"2018-06-24","Push Up",1,10,0,"",""
"2018-06-24","Push Up",1,10,0,"",""
"2018-06-24","Push Up",1,10,0,"",""
"2018-06-24","Push Up",1,10,0,"",""
"2018-06-24","Push Up",1,10,0,"",""
"2018-06-24","Back Extensions",1,10,25,"",""
"2018-06-24","Back Extensions",1,10,25,"",""
"2018-06-24","Back Extensions",1,10,25,"",""
"2018-06-24","Back Extensions",1,10,25,"",""
"2018-06-16","Barbell Incline Bench Press",1,10,155,"",""
"2018-06-16","Barbell Incline Bench Press",1,10,155,"",""
"2018-06-16","Barbell Incline Bench Press",1,10,155,"",""
"2018-06-16","Barbell Incline Bench Press",1,10,155,"",""
"2018-06-16","Chin Up",1,12,0,"",""
"2018-06-16","Chin Up",1,12,0,"",""
"2018-06-16","Chin Up",1,12,0,"",""
"2018-06-15","Barbell Shoulder Press",1,10,90,"",""
"2018-06-15","Barbell Shoulder Press",1,5,115,"",""
"2018-06-15","Barbell Shoulder Press",1,5,135,"",""
"2018-06-15","Barbell Shoulder Press",1,5,135,"",""
"2018-06-15","Barbell Shoulder Press",1,5,135,"",""
"2018-06-15","Barbell Shoulder Press",1,5,135,"",""
"2018-06-15","Barbell Curl",1,12,50,"",""
"2018-06-15","Barbell Curl",1,12,50,"",""
"2018-06-15","Barbell Curl",1,12,50,"",""
"2018-06-15","Hammer Curls",1,12,25,"",""
"2018-06-15","Hammer Curls",1,12,25,"",""
"2018-06-15","Hammer Curls",1,12,25,"",""
"2018-06-15","Parallel Bar Dip",1,20,0,"",""
"2018-06-15","Parallel Bar Dip",1,20,0,"",""
"2018-06-15","Parallel Bar Dip",1,20,0,"",""
"2018-06-09","Barbell Bench Press",1,5,205,"",""
"2018-06-09","Barbell Bench Press",1,4,205,"",""
"2018-06-09","Barbell Bench Press",1,4,205,"",""
"2018-06-09","Barbell Bench Press",1,4,205,"",""
"2018-06-09","Barbell Bench Press",1,4,205,"",""
"2018-06-09","Pull Up",1,7,0,"",""
"2018-06-09","Pull Up",1,7,0,"",""
"2018-06-09","Pull Up",1,7,0,"",""
"2018-06-09","Pull Up",1,7,0,"",""
"2018-06-09","Pull Up",1,7,0,"",""
"2018-06-09","Push Up",1,15,0,"",""
"2018-06-09","Push Up",1,15,0,"",""
"2018-06-09","Push Up",1,15,0,"",""
"2018-06-09","Single Arm Landmine Row",1,15,80,"",""
"2018-06-09","Single Arm Landmine Row",1,15,80,"",""
"2018-06-09","Single Arm Landmine Row",1,15,80,"",""
"2018-06-09","Machine Bench Press",1,12,150,"",""
"2018-06-09","Machine Bench Press",1,9,150,"",""
"2018-06-09","Machine Bench Press",1,8,150,"",""
"2018-06-09","Plate Twist",1,7,25,"",""
"2018-06-09","Plate Twist",1,7,25,"",""
"2018-06-09","Plate Twist",1,7,25,"",""
"2018-06-09","Plate Twist",1,7,25,"",""
"2018-06-09","Toes to Bar",1,6,0,"",""
"2018-06-04","Barbell Curl",1,8,70,"",""
"2018-06-04","Barbell Curl",1,8,70,"",""
"2018-06-04","Barbell Curl",1,7,70,"",""
"2018-06-04","Barbell Curl",1,6,70,"",""
"2018-06-04","Pull Up",1,11,0,"",""
"2018-06-04","Pull Up",1,11,0,"",""
"2018-06-04","Pull Up",1,11,0,"",""
"2018-06-04","Reverse Barbell Curl",1,15,30,"",""
"2018-06-04","Reverse Barbell Curl",1,15,30,"",""
"2018-06-04","Reverse Barbell Curl",1,15,30,"",""
"2018-06-04","Wide Grip Pull Up",1,4,0,"",""
"2018-06-04","Wide Grip Pull Up",1,4,0,"",""
"2018-06-04","Wide Grip Pull Up",1,4,0,"",""
"2018-06-04","Wide Grip Pull Up",1,4,0,"",""
"2018-06-04","Biceps Curl To Shoulder Press",1,15,15,"",""
"2018-06-04","Biceps Curl To Shoulder Press",1,15,15,"",""
"2018-06-04","Biceps Curl To Shoulder Press",1,15,15,"",""
"2018-06-04","Biceps Curl To Shoulder Press",1,15,15,"",""
"2018-06-04","Hammer Curls",1,15,25,"",""
"2018-06-04","Hammer Curls",1,15,25,"",""
"2018-06-04","Hammer Curls",1,15,25,"",""
"2018-06-04","Hammer Curls",1,12,25,"",""
"2018-06-04","Back Extensions",1,12,25,"",""
"2018-06-04","Back Extensions",1,12,25,"",""
"2018-06-04","Back Extensions",1,12,25,"",""
"2018-06-04","Back Extensions",1,12,25,"",""
"2018-06-03","Pull Up",1,9,0,"",""
"2018-06-03","Pull Up",1,9,0,"",""
"2018-06-03","Pull Up",1,9,0,"",""
"2018-06-03","Pull Up",1,9,0,"",""
"2018-06-03","Cable Rope Tricep Extension",1,10,80,"",""
"2018-06-03","Cable Rope Tricep Extension",1,10,80,"",""
"2018-06-03","Cable Rope Tricep Extension",1,10,80,"",""
"2018-06-03","Cable Rope Tricep Extension",1,10,80,"",""
"2018-06-03","Seated Triceps Press",1,12,55,"",""
"2018-06-03","Seated Triceps Press",1,12,55,"",""
"2018-06-03","Seated Triceps Press",1,12,55,"",""
"2018-06-03","Seated Triceps Press",1,12,55,"",""
"2018-06-03","Neutral Grip Pull Up",1,5,0,"",""
"2018-06-03","Neutral Grip Pull Up",1,5,0,"",""
"2018-06-03","Neutral Grip Pull Up",1,5,0,"",""
"2018-06-03","Neutral Grip Pull Up",1,5,0,"",""
